"Sub-Sector","Super Region","Energy Product","Sector","Flow Breakdown","Time Level","Country","Unit of Measurement","Source","Super Region","Value","Date Value","Period Value"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","971.000","2015-11-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1052.000","2015-10-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","999.000","2015-09-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","989.000","2015-08-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","999.000","2015-07-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","953.000","2015-06-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","972.000","2015-05-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","923.000","2015-04-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1011.000","2015-03-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","960.000","2015-02-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","970.000","2015-01-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","938.000","2014-12-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","927.000","2014-11-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","924.000","2014-10-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1053.000","2014-09-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1020.000","2014-08-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1041.000","2014-07-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1074.000","2014-06-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1128.000","2014-05-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1104.000","2014-04-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1027.000","2014-03-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1053.000","2014-02-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1001.000","2014-01-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1010.000","2013-12-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1022.000","2013-11-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1046.000","2013-10-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1088.000","2013-09-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1076.000","2013-08-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1075.000","2013-07-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1134.000","2013-06-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1127.000","2013-05-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1036.000","2013-04-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1014.000","2013-03-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1084.000","2013-02-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1031.000","2013-01-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1036.000","2012-12-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1119.000","2012-11-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1084.000","2012-10-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1070.000","2012-09-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1062.000","2012-08-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1107.000","2012-07-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1109.000","2012-06-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1137.000","2012-05-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1107.000","2012-04-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1047.000","2012-03-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1105.000","2012-02-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1094.000","2012-01-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1059.000","2011-12-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1050.000","2011-11-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1150.000","2011-10-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1129.000","2011-09-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1104.000","2011-08-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1095.000","2011-07-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1144.000","2011-06-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1093.000","2011-05-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1045.000","2011-04-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1060.000","2011-03-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1069.000","2011-02-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1045.000","2011-01-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1042.000","2010-12-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1120.000","2010-11-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1096.000","2010-10-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1113.000","2010-09-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1091.000","2010-08-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1109.000","2010-07-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1152.000","2010-06-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1158.000","2010-05-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1162.000","2010-04-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1141.000","2010-03-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1098.000","2010-02-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1058.000","2010-01-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1057.000","2009-12-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1068.000","2009-11-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1133.000","2009-10-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1185.000","2009-09-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1033.000","2009-08-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1052.000","2009-07-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1082.000","2009-06-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1108.000","2009-05-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1095.000","2009-04-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1075.000","2009-03-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1139.000","2009-02-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1043.000","2009-01-01","d"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1001.100","2008-12-31","m"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1050.980","2008-11-30","m"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1104.000","2008-10-31","m"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1148.800","2008-09-30","m"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1142.470","2008-08-31","m"
"JODI OIL-WORLD DATABASE","GLOBAL DATA","TOTAL OIL PRODUCTS","ENERGY, OIL & GAS","DEMAND","MONTHLY","NETHERLANDS","THOUSAND BARRELS PER DAY(KB-D)","JOINT ORGANISATIONS DATA INITIATIVE - JODI","GLOBAL DATA","1136.470","2008-07-31","m"
