"Sub-Sector","Super Region","Sector","Measure","Frequency","Region","Source","Indicator","Subject","Super Region","Value","Date Value","Period Value"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.080","1963-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.000","1963-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.020","1963-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.990","1963-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.930","1963-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.970","1963-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.930","1963-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.920","1963-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.830","1963-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.860","1962-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.920","1962-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.930","1962-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.980","1962-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.980","1962-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.010","1962-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.910","1962-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.870","1962-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.840","1962-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.930","1962-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.040","1962-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.080","1962-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.060","1961-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.940","1961-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.920","1961-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.980","1961-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.040","1961-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.920","1961-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.880","1961-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.710","1961-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.780","1961-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.740","1961-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.780","1961-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.840","1961-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.840","1960-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.930","1960-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.890","1960-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.800","1960-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.800","1960-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.900","1960-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.150","1960-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.350","1960-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.280","1960-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.250","1960-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.490","1960-02-29","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.720","1960-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.690","1959-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.530","1959-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.530","1959-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.680","1959-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.430","1959-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.400","1959-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.340","1959-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.310","1959-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.120","1959-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.990","1959-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.960","1959-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.020","1959-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.860","1958-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.740","1958-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.800","1958-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.760","1958-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.540","1958-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.200","1958-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.970","1958-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.920","1958-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.880","1958-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.980","1958-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.050","1958-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.090","1958-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.210","1957-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.720","1957-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.970","1957-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.920","1957-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.930","1957-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.930","1957-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.800","1957-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.600","1957-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.480","1957-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.410","1957-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.340","1957-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.460","1957-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.590","1956-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.490","1956-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.340","1956-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.380","1956-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.330","1956-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.110","1956-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.000","1956-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.070","1956-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.180","1956-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.960","1956-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.840","1956-02-29","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.900","1956-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.960","1955-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.890","1955-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.880","1955-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.970","1955-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.970","1955-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.900","1955-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.780","1955-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.760","1955-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.750","1955-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.680","1955-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.650","1955-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.610","1955-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.510","1954-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.480","1954-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.430","1954-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.380","1954-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.360","1954-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.300","1954-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.380","1954-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.370","1954-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.290","1954-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.370","1954-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.470","1954-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.480","1954-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.590","1953-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.680","1953-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.660","1953-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.870","1953-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.950","1953-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.930","1953-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.110","1953-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.050","1953-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.830","1953-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","1.080","2021-01-31","m"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","0.930","2020-12-31","m"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","0.870","2020-11-30","m"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","0.790","2020-10-31","m"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","0.680","2020-09-30","m"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","UNITED STATES","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","0.730","2020-06-30","m"
